pick_lat,pick_lon,drop_lat,drop_lon
40.752883,-73.981384,40.790795,-73.953591
40.75773,-73.982397,40.751848,-73.969142
40.755139,-73.972502,40.742146,-73.983381
40.764122,-73.968908,40.774697,-73.961134
40.751863,-73.979675,40.75805,-73.985923
40.727836,-73.998085,40.751183,-73.978255
40.724587,-73.985578,40.713593,-74.01169
40.716136,-74.01064,40.725756,-74.007198
40.746537,-73.978444,40.741574,-73.985582
40.75244,-73.988539,40.755188,-73.99503
40.756438,-73.964223,40.766185,-73.981687
40.749129,-74.00299,40.753222,-73.980105
40.719766,-74.008632,40.750387,-73.9946
40.73245,-73.987705,40.755917,-73.97651
40.733342,-73.996942,40.752922,-73.985598
40.755742,-73.97523,40.76272,-73.980867
40.762467,-73.970612,40.75067,-73.979877
40.769302,-73.988987,40.717097,-74.013092
40.758017,-73.986292,40.758212,-74.000617
40.75921,-73.98723,40.758072,-74.00081
40.719252,-73.994467,40.71512,-74.013672
40.725212,-73.997215,40.742202,-73.994945
40.7506,-73.97146,40.725013,-73.998207
40.746227,-73.984362,40.722562,-73.991593
40.749397,-73.971445,40.701562,-74.012642
40.770955,-73.98184,40.751987,-73.970662
40.75302,-74.003892,40.74333,-73.992337
40.724137,-73.987855,40.74077,-74.001867
40.772027,-73.96602,40.745142,-73.98706
40.739697,-73.986836,40.728593,-73.994096
40.74811,-74.00544,40.756322,-73.989095
40.76197,-73.990035,40.758595,-74.000202
40.754095,-73.96917,40.750152,-73.991337
40.748317,-73.969907,40.702017,-74.010085
40.778412,-73.985315,40.775362,-73.962227
40.761662,-73.963622,40.75003,-73.971938
40.747805,-74.002407,40.755507,-73.9836
40.781817,-73.979405,40.772795,-73.989405
40.77303,-73.964407,40.763237,-73.981277
40.763682,-73.972777,40.77432,-73.961442
40.755422,-73.9731,40.758447,-73.978572
40.744237,-73.985287,40.771555,-73.982507
40.751032,-73.979578,40.766515,-73.977982
40.755565,-73.979552,40.769103,-73.995685
40.798262,-73.959867,40.76231,-73.979345
40.761352,-73.979437,40.7903,-73.975103
40.731287,-73.988607,40.782355,-73.978905
40.736072,-73.993492,40.747102,-73.997177
40.75066,-73.974307,40.744987,-73.987195
40.763047,-73.969635,40.74108,-73.997935
40.74058,-73.978932,40.739565,-73.989287
40.753707,-73.981387,40.757572,-73.96936
40.767297,-73.966508,40.778487,-73.957613
40.71833,-73.999773,40.725812,-73.994835
40.706107,-74.009402,40.743702,-74.007767
40.74564,-73.97815,40.748947,-73.985785
40.78024,-73.946765,40.753035,-73.987182
40.770847,-73.963537,40.758255,-73.970922
40.760672,-73.96925,40.738617,-73.991655
40.754107,-73.980292,40.767972,-73.995615
40.747222,-74.001022,40.740225,-73.989392
40.71877,-73.999302,40.807312,-73.96436
40.73956,-74.006498,40.766887,-73.971095
40.771565,-73.982587,40.765275,-73.975207
40.769692,-73.981652,40.765022,-73.97046
40.763442,-73.981927,40.716127,-74.011082
40.717515,-74.012565,40.75607,-73.984418
40.787615,-73.97726,40.760227,-73.996638
40.738012,-73.977703,40.73743,-73.987222
40.753385,-73.975587,40.782907,-73.97488
40.723032,-74.005007,40.75169,-74.00761
40.804967,-73.939128,40.779222,-73.956742
40.765262,-73.96166,40.76084,-73.979993
40.755122,-73.975187,40.747177,-73.985373
40.725662,-74.00565,40.738462,-73.992092
40.707312,-74.004312,40.727197,-74.008873
40.738305,-73.979527,40.725752,-73.989705
40.761082,-73.969118,40.752192,-73.975092
40.727767,-73.99907,40.742847,-73.992928
40.744957,-73.982557,40.766025,-73.983345
40.747982,-73.99279,40.724715,-74.007775
40.766967,-73.953047,40.769102,-73.99493
40.78668,-73.956695,40.767762,-73.970462
40.787482,-73.975153,40.774912,-73.944935
40.763002,-73.978132,40.769837,-73.968787
40.77663,-73.988372,40.757617,-73.990583
40.738047,-73.996252,40.727887,-73.993075
40.753692,-73.987065,40.716772,-74.006933
40.766232,-73.977627,40.755852,-73.967132
40.801592,-73.968047,40.782932,-73.97195
40.756907,-73.990325,40.759205,-73.982912
40.750637,-73.973593,40.726497,-73.992175
40.771697,-73.965438,40.759192,-73.972477
40.725832,-73.997657,40.734032,-73.999212
40.748387,-73.978307,40.72941,-74.000907
40.741115,-74.001205,40.73491,-73.989057
40.762502,-73.98715,40.751107,-74.005545
40.758117,-73.996495,40.768757,-73.992478
40.767347,-73.953332,40.757872,-73.96859
40.755515,-73.979125,40.765035,-73.979827
40.734492,-73.98987,40.748972,-73.973657
40.743492,-73.98375,40.72955,-73.998367
40.734272,-74.002962,40.748195,-73.993397
40.745975,-73.982002,40.762505,-73.972082
40.78706,-73.950247,40.761575,-73.970852
40.732532,-73.999297,40.751482,-74.00723
40.75917,-73.972407,40.71809,-74.003035
40.759422,-73.979542,40.761997,-73.969867
40.717172,-74.01451,40.724555,-74.00763
40.769202,-73.980985,40.790727,-73.952315
40.752112,-73.977857,40.740802,-73.991787
40.723612,-73.988255,40.737137,-73.997013
40.767047,-73.956635,40.752107,-73.97053
40.762432,-73.968277,40.749997,-73.97342
40.752255,-73.982162,40.720972,-74.001205
40.732305,-73.996503,40.753872,-73.97582
40.779007,-73.98489,40.767932,-73.96825
40.769492,-73.954542,40.842817,-73.94208
40.742947,-73.992647,40.759207,-73.978463
40.747385,-74.00225,40.76265,-73.978452
40.767292,-73.986097,40.760767,-73.968237
40.751822,-73.979082,40.728872,-74.005217
40.754135,-73.980467,40.755047,-73.99056
40.770682,-73.98211,40.75921,-73.975722
40.770187,-73.964527,40.751787,-73.986187
40.771502,-73.9528,40.751175,-73.975383
40.718002,-74.014882,40.707262,-74.01212
40.7627,-73.974587,40.776995,-73.953687
40.755992,-73.986263,40.746787,-73.993552
40.771116,-73.964695,40.743554,-73.983965
40.753352,-73.97754,40.783287,-73.958622
40.72319,-73.98907,40.794567,-73.972055
40.749655,-73.971745,40.763897,-73.963737
40.750087,-73.981303,40.741062,-73.989938
40.747212,-73.981265,40.74359,-73.983735
40.746632,-73.984558,40.736597,-73.992997
40.751207,-73.97774,40.788545,-73.953173
40.782387,-73.980847,40.750392,-73.994727
40.783335,-73.959057,40.757802,-73.985697
40.759352,-73.995712,40.7492,-73.990687
40.751147,-73.97761,40.739312,-73.986948
40.761532,-73.969797,40.745442,-73.982295
40.734922,-74.000083,40.758407,-73.98108
40.76128,-73.999582,40.749537,-73.980188
40.735255,-73.987668,40.75774,-73.977225
40.746002,-73.971805,40.772497,-73.98213
40.752527,-73.99317,40.710682,-74.014825
40.75045,-73.97488,40.756675,-73.970502
40.73756,-74.006322,40.742805,-73.98472
40.74704,-73.993482,40.753215,-73.966537
40.70898,-74.015412,40.765192,-73.982383
40.791135,-73.95151,40.765937,-73.97686
40.7516,-73.977065,40.741165,-73.993992
40.720447,-74.010067,40.746797,-73.996328
40.719502,-74.005062,40.714025,-74.013907
40.733667,-73.986308,40.762282,-73.962512
40.732202,-74.003487,40.758502,-73.982098
40.757917,-73.986453,40.709992,-74.015005
40.704507,-74.009108,40.713917,-74.014248
40.743152,-73.988365,40.73733,-73.98693
40.756285,-73.970282,40.770022,-73.961082
40.751312,-73.993935,40.762527,-73.971585
40.757367,-73.960747,40.749967,-73.972193
40.763047,-73.981982,40.761342,-73.979257
40.749912,-73.973752,40.751537,-73.991685
40.76364,-73.969132,40.776732,-73.963968
40.759592,-73.985652,40.763622,-73.995262
40.77423,-73.963672,40.779427,-73.961285
40.777925,-73.978302,40.759047,-73.981487
40.776827,-73.986682,40.715082,-74.013777
40.761397,-73.968363,40.750455,-73.969525
40.763922,-73.965015,40.741622,-73.97608
40.752992,-73.970282,40.715932,-74.001557
40.736975,-73.984707,40.755082,-73.97599
40.762807,-73.982757,40.742727,-74.007537
40.717787,-74.014397,40.703647,-74.01182
40.764392,-73.975255,40.783195,-73.958935
40.754828,-73.991545,40.76031,-73.976088
40.704065,-74.007371,40.758018,-73.973697
40.770027,-73.982045,40.76086,-73.981802
40.755687,-73.985615,40.748277,-73.970112
40.76125,-73.968907,40.751785,-73.970845
40.768432,-73.96214,40.764872,-73.97076
40.793952,-73.966902,40.794887,-73.962448
40.785617,-73.978658,40.767527,-73.9816
40.751697,-73.977312,40.761827,-73.966145
40.748095,-73.989022,40.769437,-73.995685
40.762637,-73.969747,40.743987,-73.98353
40.72817,-74.002812,40.725787,-73.99762
40.75397,-73.979533,40.760477,-73.98043
40.768202,-73.966035,40.751922,-73.97773
40.726067,-73.991815,40.749287,-73.986937
40.755775,-73.964662,40.762347,-73.971795
40.727957,-73.984972,40.772432,-73.963192
40.758752,-73.959803,40.74755,-73.968607
40.750585,-73.97918,40.742157,-73.984672
40.76081,-73.95806,40.705705,-74.005207
40.77867,-73.953403,40.7093,-74.005868
40.752412,-73.985922,40.76207,-73.970938
40.754872,-73.979558,40.703412,-74.007992
40.77853,-73.981693,40.758182,-73.965695
40.742577,-74.00728,40.762597,-73.98495
40.752332,-73.976377,40.765387,-73.982015
40.754102,-73.988277,40.752375,-73.979192
40.755482,-73.979365,40.745597,-73.982578
40.761217,-73.976287,40.76754,-73.962278
40.737351,-73.98798,40.764598,-73.972841
40.774504,-73.982097,40.780576,-73.961719
40.772764,-73.978517,40.771166,-73.959959
40.763603,-73.980922,40.754684,-73.965984
40.756584,-73.976824,40.751911,-73.989945
40.762079,-73.969761,40.755339,-73.974573
40.765712,-73.952868,40.755832,-73.991057
40.717821,-74.000235,40.722964,-73.989141
40.736023,-74.006038,40.754527,-73.965374
40.758864,-73.97284,40.746167,-73.982064
40.797187,-73.971856,40.724785,-74.009564
40.74466,-73.997037,40.76262,-73.969969
40.714341,-74.003407,40.706916,-74.012264
40.74444,-73.987444,40.724634,-73.997266
40.752143,-73.982035,40.745733,-73.988401
40.764115,-73.969918,40.742345,-74.006509
40.762903,-73.969913,40.776245,-73.962195
40.755233,-73.973883,40.766093,-73.954437
40.754455,-73.988207,40.743788,-73.977466
40.785762,-73.953228,40.772617,-73.989013
40.751353,-74.006605,40.754743,-73.975486
40.739932,-74.002815,40.744719,-74.008103
40.769359,-73.965036,40.758463,-73.972816
40.778961,-73.984665,40.766654,-73.982028
40.806805,-73.964685,40.75934,-73.972723
40.7231,-73.996864,40.74302,-73.979413
40.786698,-73.952567,40.763543,-73.967297
40.737537,-73.992517,40.783832,-73.956237
40.773739,-73.98209,40.78157,-73.98102
40.705127,-74.007911,40.715065,-74.013596
40.762208,-73.966175,40.756572,-73.973901
40.782388,-73.971353,40.774355,-73.957463
40.734305,-74.003097,40.750071,-74.005615
40.782375,-73.981019,40.806601,-73.961169
40.756235,-73.974952,40.739845,-73.990962
40.758865,-73.986031,40.748223,-73.984965
40.761491,-73.981173,40.753742,-73.976225
40.775277,-73.985442,40.724733,-74.009543
40.75869,-73.970591,40.731482,-73.996957
40.742055,-73.98471,40.751197,-74.004804
40.757546,-73.973099,40.746646,-73.98164
40.761046,-73.957906,40.72348,-74.004428
40.754707,-73.968768,40.728522,-73.994219
40.732656,-74.006541,40.764423,-73.954496
40.711968,-74.011435,40.722843,-74.008035
40.757132,-73.993686,40.735628,-73.989789
40.756861,-73.971979,40.746679,-73.981769
40.760488,-74.000703,40.75138,-73.991344
40.737778,-73.987854,40.756959,-73.989806
40.761804,-74.000419,40.760623,-73.982684
40.776729,-73.979468,40.759635,-73.969971
40.745298,-73.981807,40.725216,-74.001457
40.754779,-73.968579,40.745644,-73.991647
40.800909,-73.969075,40.758446,-73.992616
40.76851,-73.996028,40.754277,-73.990883
40.709886,-73.991217,40.705176,-74.006776
40.764572,-73.980609,40.754776,-73.98497
40.756938,-73.970019,40.80277,-73.96751
40.768033,-73.982456,40.756044,-73.972811
40.751349,-73.994097,40.760237,-73.98774
40.753122,-73.974562,40.779895,-73.981544
40.767872,-73.968598,40.764019,-73.954106
40.748615,-73.99185,40.737563,-73.99217
40.730686,-73.995434,40.72519,-73.996144
40.753737,-73.980893,40.757969,-73.989438
40.768635,-73.981349,40.785541,-73.95739
40.740441,-74.002114,40.744791,-73.987498
40.771074,-73.953869,40.781549,-73.953985
40.779638,-73.984664,40.750987,-73.982498
40.753335,-73.989222,40.752292,-73.977309
40.77192,-73.965418,40.763702,-73.97549
40.745989,-73.981456,40.758498,-73.972661
40.748077,-73.99271,40.737145,-73.974067
40.770574,-73.992071,40.763787,-73.977941
40.75792,-73.983586,40.764177,-73.973948
40.751233,-73.990062,40.750545,-73.982962
40.774164,-73.982072,40.786854,-73.978902
40.769724,-73.990081,40.764273,-73.995926
40.749951,-73.991551,40.757747,-73.970709
40.752821,-73.966878,40.727007,-74.005697
40.756283,-73.978935,40.76346,-73.998612
40.766856,-73.9536,40.80248,-73.944711
40.742541,-73.982539,40.736951,-73.989237
40.730597,-73.988945,40.77263,-73.981538
40.757484,-73.970859,40.741947,-73.981187
40.760722,-73.983982,40.763974,-73.996127
40.758853,-73.989391,40.755517,-73.98288
40.722796,-74.004609,40.747448,-73.985123
40.801147,-73.96798,40.767838,-73.964457
40.763654,-73.973697,40.750648,-73.982835
40.754695,-73.97992,40.723497,-74.00268
40.774304,-73.961411,40.762794,-73.96783
40.732744,-73.990445,40.781547,-73.96022
40.778926,-73.982027,40.719648,-74.0024
40.770123,-73.962313,40.753281,-73.973076
40.747703,-74.004286,40.723286,-74.006293
40.754982,-73.989785,40.739226,-73.991259
40.755896,-73.979186,40.766364,-73.967369
40.754003,-73.976841,40.763606,-73.996244
40.732255,-74.007747,40.751742,-73.979997
40.734538,-73.98991,40.751525,-73.977672
40.756558,-73.983201,40.763562,-73.971817
40.768002,-73.981287,40.784574,-73.96985
40.771516,-73.953104,40.714755,-74.013853
40.753598,-73.980792,40.745118,-73.986966
40.744575,-73.987118,40.717902,-74.014594
40.75078,-73.994446,40.711418,-74.014624
40.754353,-73.975817,40.776715,-73.963074
40.736429,-73.993932,40.727297,-74.007197
40.753818,-73.976438,40.788288,-73.953483
40.745329,-73.994566,40.727537,-73.983262
40.775202,-73.987805,40.781037,-73.983524
40.752617,-73.972693,40.764306,-73.971397
40.7335,-73.9994,40.757735,-73.975805
40.753977,-73.980476,40.742957,-73.988985
40.709171,-74.014066,40.702961,-74.014418
40.758281,-73.989096,40.75884,-73.979458
40.760837,-73.99439,40.75416,-73.993738
40.732656,-73.987669,40.766414,-73.969654
40.76628,-73.967206,40.757738,-73.978248
40.75565,-73.97916,40.741924,-73.980922
40.756269,-73.989695,40.748287,-73.98067
40.757878,-73.992109,40.751657,-73.984196
40.753285,-73.977203,40.717805,-74.003217
40.774018,-73.988734,40.750094,-73.994883
40.725641,-74.005551,40.750926,-73.994271
40.804876,-73.938817,40.711437,-74.015329
40.750485,-73.971728,40.705936,-74.013275
40.767303,-73.96882,40.778119,-73.952402
40.736932,-73.981601,40.723171,-74.003124
40.772222,-73.954422,40.739087,-73.991362
40.751334,-74.006628,40.743739,-73.985862
40.739832,-73.995105,40.738755,-74.002687
40.733419,-73.990043,40.725133,-73.995263
40.79094,-73.963592,40.76516,-73.981839
40.720468,-74.010105,40.765612,-73.979927
40.785211,-73.969711,40.77126,-73.961352
40.750993,-73.978648,40.726728,-73.994391
40.733931,-73.98667,40.720175,-74.010403
40.742147,-73.993362,40.769082,-73.99591
40.750935,-73.993877,40.768963,-73.994948
40.739426,-73.982639,40.758719,-73.972202
40.74838,-74.003896,40.750581,-73.994546
40.730067,-74.006923,40.711578,-74.008733
40.742545,-73.996792,40.747404,-73.989603
40.723498,-73.996518,40.739065,-73.994342
40.737043,-73.997039,40.737301,-73.988767
40.747752,-74.004453,40.74127,-73.979145
40.768603,-73.964422,40.73668,-73.989047
40.74597,-73.986123,40.75587,-73.976055
40.732965,-73.99603,40.728684,-73.993681
40.761026,-73.96943,40.763789,-73.958902
40.777571,-73.963272,40.759142,-73.976788
40.774885,-73.984574,40.753237,-73.97299
40.762383,-73.985995,40.766632,-73.994098
40.754523,-73.974143,40.76837,-73.961674
40.764728,-73.955229,40.777208,-73.955267
40.734547,-73.989987,40.75457,-73.97696
40.77829,-73.974447,40.747813,-73.987598
40.749736,-73.991275,40.753358,-73.974872
40.728205,-73.999084,40.729594,-74.002384
40.786815,-73.954613,40.763923,-73.967024
40.775117,-73.982321,40.751503,-73.976468
40.755055,-73.974257,40.710992,-74.00318
40.786457,-73.968743,40.762637,-73.970113
40.736879,-73.978245,40.739569,-73.987529
40.738989,-73.990898,40.849215,-73.940467
40.774091,-73.988808,40.760118,-73.984831
40.783042,-73.945241,40.751943,-73.971937
40.723754,-74.004664,40.725488,-73.997286
40.744791,-73.991365,40.778156,-73.962421
40.777975,-73.978327,40.771707,-73.983105
40.776465,-73.976884,40.775049,-73.959169
40.756733,-73.989805,40.769143,-73.995038
40.749865,-73.983761,40.71699,-74.003993
40.748794,-73.970728,40.755361,-73.971379
40.716125,-74.015954,40.716125,-74.015954
40.777167,-73.988996,40.770025,-73.987847
40.783479,-73.974361,40.773056,-73.955218
40.753082,-73.974895,40.717793,-73.990137
40.725198,-73.995891,40.725443,-73.982289
40.740512,-74.001985,40.746234,-73.975331
40.7478,-73.992889,40.743941,-73.989159
40.724141,-74.004576,40.765144,-73.979294
40.72775,-74.003219,40.72542,-73.997103
40.750611,-73.998118,40.727639,-74.00552
40.763702,-73.984253,40.761558,-73.968007
40.776223,-73.961999,40.760026,-73.97215
40.753203,-73.977194,40.770108,-73.990691
40.746623,-73.981294,40.706184,-74.016231
40.7669,-73.956644,40.760907,-73.992508
40.755846,-73.983321,40.757013,-74.001255
40.739446,-73.980593,40.759329,-73.968317
40.757262,-73.976798,40.738897,-73.987467
40.7174,-73.991247,40.763526,-73.996265
40.73883,-74.008162,40.740123,-73.994732
40.73606,-73.987068,40.741417,-73.985482
40.760217,-73.980077,40.755792,-73.98737
40.751672,-73.975107,40.768837,-73.959755
40.769335,-73.984753,40.763757,-73.986232
40.7387,-74.008108,40.75136,-73.980412
40.734452,-73.998952,40.734522,-73.99612
40.752142,-73.986062,40.736442,-73.988977
40.723382,-73.9883,40.826677,-73.950867
40.738145,-74.004262,40.741262,-74.001502
40.769007,-73.984998,40.75021,-73.994872
40.745155,-74.00241,40.745847,-73.972178
40.714585,-74.011282,40.73996,-73.985815
40.761567,-74.000382,40.754442,-73.991
40.766507,-73.986537,40.740225,-74.005307
40.756352,-73.964422,40.766012,-73.981587
40.761827,-74.000877,40.713527,-73.997385
40.714657,-74.016407,40.71314,-74.009843
40.762062,-73.969307,40.772347,-73.9606
40.75454,-73.9736,40.761817,-73.97036
40.757957,-73.988842,40.741142,-73.99162
40.708042,-74.016602,40.751792,-73.970918
40.733957,-73.995182,40.721585,-74.011582
40.765315,-73.954902,40.78195,-73.95582
40.764942,-73.978892,40.776932,-73.982862
40.760092,-73.98062,40.764265,-73.97093
40.751107,-73.971327,40.751915,-74.004918
40.764015,-73.98008,40.764517,-73.970427
40.759187,-73.967993,40.76873,-73.961258
40.763232,-73.959282,40.768127,-73.95574
40.7582,-73.975042,40.742102,-73.98912
40.759822,-73.958665,40.765282,-73.954855
40.769297,-73.982803,40.750417,-73.991067
40.758447,-73.989382,40.774227,-73.983587
40.755472,-73.99334,40.764135,-73.977327
40.703607,-74.007082,40.721872,-74.01196
40.774097,-73.977395,40.772335,-73.959042
40.749982,-73.975138,40.780442,-73.952992
40.724925,-73.995528,40.755562,-73.995972
40.748892,-74.003327,40.750272,-73.994795
40.725672,-73.997003,40.727407,-74.00549
40.753542,-73.977588,40.75205,-73.992
40.768502,-73.992637,40.797452,-73.970685
40.755422,-73.961517,40.78158,-73.958478
40.738847,-73.980112,40.712132,-74.00824
40.760972,-73.97616,40.745492,-74.008502
40.768852,-73.992565,40.747977,-73.998865
40.76239,-73.97059,40.7688,-73.965435
40.73991,-73.995,40.730747,-73.990838
40.739197,-73.989717,40.759952,-73.971635
40.750207,-73.99454,40.749467,-74.004465
40.725472,-74.005077,40.75503,-73.975585
40.786045,-73.97253,40.767075,-73.954387
40.721437,-74.010112,40.763902,-73.970345
40.736527,-73.988782,40.7583,-73.973162
40.73437,-73.98347,40.714407,-74.003082
40.75596,-73.97634,40.750832,-73.974532
40.744105,-73.995885,40.750845,-73.996113
40.713817,-74.008838,40.730752,-73.995588
40.767645,-73.953773,40.750581,-73.970014
40.773162,-73.989362,40.763465,-73.980518
40.763055,-73.969405,40.747614,-73.980989
40.767627,-73.981182,40.768445,-73.996032
40.748927,-73.975435,40.757452,-73.969173
40.738212,-73.987515,40.737622,-73.978018
40.7694,-73.965182,40.758325,-73.97739
40.734687,-73.994465,40.754927,-73.97567
40.766302,-73.982912,40.75895,-73.97681
40.76806,-73.96366,40.740415,-73.998382
40.789917,-73.973275,40.753257,-73.974628
40.73002,-73.98946,40.751627,-73.986075
40.780432,-73.95911,40.743025,-73.984335
40.762617,-73.965937,40.771817,-73.959052
40.743747,-73.992252,40.765222,-73.954222
40.731482,-73.99172,40.739085,-73.998362
40.738207,-73.987807,40.706467,-74.005705
40.77817,-73.962365,40.766032,-73.979675
40.730362,-73.992035,40.74806,-73.989433
40.788565,-73.94895,40.760227,-73.971592
40.758102,-73.966082,40.753775,-73.977605
40.749937,-73.976417,40.73253,-73.99151
40.723697,-74.007925,40.754447,-73.984385
40.764812,-73.96851,40.777992,-73.97833
40.77648,-73.975802,40.773445,-73.98894
40.772487,-73.989825,40.770512,-73.983177
40.769867,-73.980692,40.711062,-74.014982
40.793408,-73.972847,40.759183,-73.976507
40.756707,-73.969775,40.86509,-73.925167
40.750362,-73.97448,40.726017,-74.001565
40.753577,-73.980147,40.757957,-73.982227
40.750252,-73.991143,40.755882,-73.979152
40.751467,-74.003533,40.74441,-73.983247
40.768177,-73.988482,40.771175,-73.964162
40.765432,-73.96359,40.75481,-73.973422
40.742032,-73.992655,40.735052,-73.994147
40.747587,-73.989458,40.754045,-73.9849
40.749992,-73.995093,40.754897,-73.984648
40.770027,-73.96525,40.756342,-73.974612
40.795775,-73.972687,40.770067,-73.984207
40.744927,-73.991195,40.75902,-73.980565
40.763642,-73.985448,40.760732,-74.002555
40.710772,-73.991895,40.701627,-74.012495
40.753357,-73.980812,40.78054,-73.98034
40.790877,-73.953613,40.773527,-73.948848
40.753282,-73.97737,40.769245,-73.994967
40.758185,-73.992343,40.749672,-74.006665
40.761707,-73.982017,40.766892,-73.987382
40.767002,-73.97924,40.770862,-73.982045
40.743065,-73.98923,40.742727,-74.00747
40.764547,-73.961795,40.749137,-73.991947
40.734525,-73.986152,40.72977,-73.998917
40.755467,-73.978067,40.768932,-73.995622
40.725797,-73.986675,40.736497,-73.978825
40.741157,-73.981395,40.757495,-73.963377
40.721102,-73.989298,40.755077,-73.989892
40.765602,-73.976202,40.764172,-73.971052
40.76088,-73.969617,40.725247,-73.995125
40.738862,-73.982943,40.757312,-73.982287
40.737045,-73.992837,40.746112,-73.986907
40.76296,-73.970062,40.751517,-73.978052
40.74113,-73.989218,40.728195,-74.005347
40.746407,-73.974247,40.765247,-73.963777
40.731795,-73.974172,40.751177,-73.976453
40.750662,-73.96855,40.752372,-73.991295
40.747165,-73.981165,40.735807,-73.993607
40.763062,-73.989253,40.745455,-73.993652
40.775937,-73.976015,40.760685,-73.98052
40.735692,-74.00783,40.757007,-73.996797
40.754012,-73.974433,40.73869,-73.991467
40.75647,-73.974598,40.781377,-73.957865
40.747242,-73.985403,40.7552,-73.981722
40.760425,-73.975367,40.748762,-73.984262
40.77023,-73.968705,40.762802,-73.969657
40.760017,-73.96781,40.77728,-73.957307
40.763792,-73.971357,40.772065,-73.965202
40.757107,-73.971942,40.741382,-73.975252
40.760767,-73.978022,40.74622,-73.981978
40.762075,-73.969063,40.755195,-73.973403
40.771612,-73.965547,40.76003,-73.971615
40.759872,-73.967442,40.77397,-73.961738
40.741445,-74.001397,40.706682,-74.00315
40.764412,-73.958527,40.759175,-73.972635
40.739852,-73.984622,40.758752,-73.98124
40.746352,-73.983833,40.74905,-73.99134
40.771797,-73.961452,40.757357,-73.986072
40.7651,-73.98393,40.751032,-73.976257
40.762242,-73.96586,40.774367,-73.957145
40.744157,-73.985715,40.72617,-73.996222
40.738292,-73.98067,40.748375,-74.003505
40.789832,-73.976327,40.751217,-73.978187
40.73612,-73.989447,40.723807,-74.00608
40.72037,-74.010277,40.713225,-74.010042
40.809417,-73.95933,40.762377,-73.97869
40.75364,-73.99981,40.7786,-73.988378
40.750662,-73.991247,40.765267,-73.978817
40.74896,-73.98162,40.74876,-73.975948
40.733377,-74.005383,40.771102,-73.993213
40.750287,-73.97177,40.707687,-74.003085
40.752932,-73.969887,40.742787,-73.982347
40.754402,-73.983675,40.76344,-73.97784
40.742645,-73.9929,40.745842,-73.99067
40.764057,-73.955742,40.758147,-73.970967
40.73406,-73.988745,40.702165,-74.011188
40.769167,-73.984675,40.720757,-74.010222
40.766737,-73.951595,40.73987,-73.985363
40.743887,-73.99502,40.762832,-73.981843
40.727632,-73.985228,40.760972,-73.977712
40.758677,-73.970515,40.742372,-73.984778
40.728625,-73.99059,40.75783,-73.969337
40.76868,-73.966287,40.751197,-73.986592
40.76405,-73.97084,40.772397,-73.960615
40.757047,-73.969465,40.745392,-73.983065
40.765417,-73.971982,40.761765,-73.973625
40.742092,-74.000863,40.75033,-73.99468
40.75039,-73.971557,40.707147,-74.0164
40.764417,-73.995528,40.732067,-73.998767
40.746512,-73.985887,40.73542,-73.99453
40.768702,-73.96596,40.74615,-73.98369
40.742837,-73.984447,40.730052,-73.992943
40.738352,-73.983452,40.751772,-73.993438
40.734887,-73.994182,40.723257,-74.00621
40.719025,-73.989237,40.750732,-73.994417
40.764912,-73.966222,40.752317,-73.975312
40.745632,-74.001172,40.755277,-73.975532
40.746447,-73.98153,40.778222,-73.954375
40.805542,-73.965705,40.792662,-73.973313
40.75645,-73.997682,40.77342,-73.983152
40.762022,-73.968167,40.754312,-73.973985
40.763887,-73.970932,40.712835,-74.009322
40.73746,-73.988192,40.748982,-73.99152
40.749217,-73.99198,40.73037,-74.007565
40.741582,-73.972828,40.71651,-74.006732
40.77048,-73.98022,40.771555,-73.966852
40.704332,-74.013262,40.720582,-74.005115
40.762937,-73.981963,40.753567,-73.988717
40.75794,-73.972722,40.746012,-73.98424
40.733997,-73.990787,40.756782,-73.970182
40.75054,-73.994542,40.718357,-74.005733
40.750532,-73.974663,40.710837,-74.000885
40.730292,-73.992585,40.728612,-74.004365
40.767947,-73.963998,40.759357,-73.970333
40.752777,-73.972375,40.764907,-73.964122
40.726132,-74.001697,40.739577,-73.995165
40.756662,-73.989984,40.756096,-73.97525
40.777765,-73.956708,40.770663,-73.961882
40.762875,-73.98179,40.765226,-73.975287
40.760267,-73.959552,40.761892,-73.968072
40.764901,-73.958808,40.760551,-73.982406
40.758092,-73.972554,40.755549,-73.983746
40.759293,-73.980739,40.765717,-73.988506
40.756853,-73.986306,40.761114,-73.997616
40.74899,-73.993261,40.734505,-74.005807
40.742375,-74.000635,40.747725,-73.996647
40.744882,-73.975994,40.744882,-73.975994
40.804297,-73.966764,40.765288,-73.981916
40.745565,-73.980159,40.701927,-74.012695
40.753113,-73.979734,40.788759,-73.953164
40.732322,-73.981838,40.735503,-73.982826
40.759809,-73.961808,40.770391,-73.980358
40.765048,-73.974801,40.754088,-73.979176
40.752462,-73.977922,40.760169,-73.98059
40.786053,-73.9507,40.773598,-73.959755
40.75585,-73.986458,40.757174,-73.982116
40.754248,-73.988914,40.788134,-73.953654
40.716739,-74.009258,40.731502,-74.006571
40.705671,-74.017048,40.76318,-73.977011
40.777227,-73.963724,40.765438,-73.97217
40.765935,-73.9837,40.753868,-73.980808
40.715689,-74.009049,40.714346,-74.000542
40.788078,-73.97613,40.801508,-73.964907
40.722568,-73.988558,40.738217,-73.986652
40.746353,-74.001513,40.729197,-74.009328
40.794641,-73.969911,40.760901,-73.975778
40.717321,-74.010572,40.751274,-73.978117
